product_id,product_weight_g,product_length_cm,product_height_cm,product_width_cm
0d79e2972015716ede4fabeb5b60f8c6,2150.0,40.0,25.0,30.0
3488d2ce36e718097c1509444289ef7f,500.0,16.0,6.0,11.0
068ceaa8a3d9d385cbf53d5335f89f80,1100.0,24.0,18.0,23.0
fea2f92877b647dc07ea8e3f4aa2cf3f,8400.0,64.0,29.0,30.0
b52e7c92200ed9874e77bc09b5ed4d40,7600.0,55.0,15.0,55.0
63f52009dc3ddb733394e80183aed0f0,700.0,35.0,7.0,27.0
62224b433a431310bf27129938ad9f64,700.0,49.0,12.0,27.3
47dc9ca250d1050d082dd1791505264d,1678.0,42.0,9.0,36.0
b2083bcfc8768380dd0e31d612e96d08,1100.0,16.0,10.0,16.0
93719014f156d3fa9e0511cd0ab96315,1150.0,28.0,10.0,25.0
f86faff2fff9d021e363dc81bfd16930,900.0,25.0,10.0,25.0
7e437c1d65a7baab7e7ca6c9f4e98b84,2150.0,28.0,32.0,11.0
b72e63f4630dcaded1689b28efa4c583,1000.0,30.0,13.0,30.0
7eb6d5017219df6599d5aef6dd7cf20c,680.0,33.0,4.0,33.0
aeeb6146e21d11416d01b0e03c2de06e,500.0,19.0,13.0,20.0
c0343a4fd068d41557d0f1a017e2f053,400.0,25.0,15.0,15.0
1684f99c7e0e67403e52a7783366870f,4200.0,78.0,4.0,47.0
5b488b474a4f2519b7826390b1873a58,4100.0,51.0,31.0,31.0
859dc9cb18fe70078aa0cdcf03060a53,450.0,28.0,20.0,16.0
4c7d111494b1116a2bec5e2d940e3439,300.0,23.0,3.0,11.0
2ac6c3f94b62b0d60ac5b907bdb42cd4,200.0,16.0,2.0,20.0
a314a62cff3e5725f545fa263aed7a7b,300.0,40.0,4.0,30.0
083178fd17a5d863811733e46fc529ef,450.0,25.0,25.0,25.0
18c0a18c00ed24f6305b0803ed11e55c,800.0,40.0,5.0,20.0
8eed5d27f5b8c6248731efb4782f6141,2800.0,16.0,2.0,11.0
70c325280f670aee445babb3400cf804,250.0,35.0,5.0,25.0
f25b85d47e1bafc2f85bd9316aff7fb1,750.0,31.0,13.0,25.0
39fab2af0c4e38ee29c6b8e05c81f93a,250.0,20.0,6.0,11.0
f3dadecca4b876a315481c79b8adcf16,300.0,24.0,12.0,12.0
f9f899bf492ac59cf645a6c93eb91e05,9700.0,37.0,42.0,37.0
e1fc4f696af1b63c4d3b16c8879d4111,3100.0,50.0,18.0,25.0
f0e14d7b2230a53543506024021cc3ef,3000.0,69.0,11.0,11.0
2043cae78c8b731c405c7329a05154b2,750.0,30.0,30.0,30.0
2ca9132c1c90ff5060c3ff9047904e5a,2100.0,30.0,20.0,30.0
3bcf64d8d26d6e06bd568d27fe31d8e8,1650.0,35.0,20.0,30.0
f753b94cc5e6060269eae89d8b26222d,200.0,16.0,7.0,11.0
a2f4e28e50f60566eeb99f842ffc0fd9,5850.0,40.0,9.0,105.0
41ae9f1ae64408cbe2b980a3227f04b3,1000.0,27.0,10.0,20.0
8f9dc141063eb39ea09a9df984895c50,2050.0,31.0,28.0,28.0
84a77e7e0bd4806ffd493e8a8c37737d,3600.0,36.0,8.0,15.0
955821b9200f75f399d091f381821044,150.0,20.0,13.0,15.0
1fd78e3ef5fc49eddd84e82c035b682c,2200.0,28.0,28.0,38.0
48aaba1523759485364bcd94f4d4c4f5,1300.0,44.0,8.0,30.0
2d1f329a17987901e06448b7649a6a00,200.0,29.0,7.0,16.0
9f22d89800e8f59f79d50aa9d732f5e2,500.0,20.0,20.0,20.0
1c36a5285f7f3b1ed2637d7c528ce5ff,1600.0,55.0,37.0,30.0
46a44fef61c4835cb2cc8f39f0ce0752,250.0,20.0,9.0,12.0
091af2153af4ffe790cbfe401d80ddf8,3200.0,45.0,19.0,35.0
d2fac83bdc41acb845baf953df64155a,450.0,45.0,15.0,35.0
b2cadfc2d6da74fba3a372470641ba61,400.0,16.0,9.0,12.0
398642523a325827cce043fedbec1443,800.0,26.0,17.0,22.0
1a986b4015f20a3c26d8573a46dcf65e,300.0,34.0,5.0,27.0
2ae501b303a5a8e6f75c8c36f366b2d5,150.0,22.0,7.0,16.0
266824769318bc8d8e6b8ee958907cd4,11650.0,39.0,61.0,39.0
f28fd17099749b33b6e5081515b2e797,550.0,30.0,5.0,25.0
704fd847647299a1fe553c9d69f05acb,450.0,29.0,12.0,20.0
6b82874c6b51b92913dcdb364eaaae0f,21450.0,70.0,34.0,50.0
28f71b48a5f99f0bcf4642ae10352557,500.0,16.0,27.0,17.0
afa6d9a2f3ba0d5b06ccd5eb4bd2e29a,750.0,26.0,23.0,23.0
12827caf723c4ff8030d64dcffe3cdab,150.0,28.0,13.0,12.0
53f92b0474f91fcb5bd188c6a8075c38,30000.0,76.0,51.0,51.0
2d08756dd1f5a162c47e544915e1ab7b,1100.0,50.0,16.0,16.0
5d2754abdc85429bc7a4c37d52fbea43,200.0,16.0,2.0,11.0
4723ab93377036eb7e0c15dfca8c8ce6,200.0,19.0,3.0,12.0
e19c8e70d39de9646d64163a66051797,800.0,20.0,7.0,20.0
0c03a930e654a5f1ea08f95a5c67d076,700.0,16.0,16.0,15.0
ba17dd83b93da33a4483ba301644f40a,250.0,16.0,2.0,11.0
2b1e141d70cf9e03eae19784eb427c24,400.0,16.0,23.0,18.0
d806210810eb8942d0ea5b17967bb1c4,1700.0,25.0,30.0,17.0
d5bf64ad5c7d0a37ca7c7cc898cfb4e7,600.0,35.0,35.0,15.0
6a23ae3187f1dac41b7210a8c7739d6b,750.0,20.0,35.0,20.0
f102842fbe436027eeeb7fc76d3063aa,350.0,20.0,20.0,20.0
860dd3635c61aba2d7ddea90b7d471b2,500.0,18.0,10.0,15.0
ee2405458ecf90c4d6e1c55a9680de91,17650.0,45.0,50.0,45.0
5b706747080dcd34b3ebd803c25ccd65,250.0,105.0,13.0,13.0
120ed962437fbd2a403ab98f630d8e85,2650.0,33.0,10.0,33.0
eae50b5c9a18c296b7fa904cf04406a5,300.0,35.0,10.0,25.0
6ba4f83d1c821bb17fe0a917881258d4,13600.0,16.0,65.0,60.0
dfc767a34d7f9f8ee72a3e9b5ed55f89,400.0,38.0,2.0,29.0
c7d1d3e80cc780a729929c96ff6a1bab,200.0,16.0,8.0,11.0
1b726b3b028ce5af355fc94c066520d7,250.0,27.0,13.0,17.0
a963ea4d494221de09b70f1b4a70edbd,150.0,35.0,8.0,11.0
c51dc74a8b5018e82e9e44ef4b647227,650.0,16.0,10.0,11.0
67085b88a68c08cfe73132310f0574f3,800.0,40.0,8.0,35.0
89f46d1e213867388c2fac6078f5c06d,500.0,16.0,2.0,11.0
8de2d2a80d4900fc699d4f52fbe8c43a,500.0,22.0,16.0,16.0
dc7922805fe846166509f1a518f4f85b,7300.0,33.0,30.0,44.0
98f9cbb91f81bc6245b752cedc9e4720,2150.0,42.0,10.0,36.0
d24659126d5bbd0b1bacba3e8d17a978,250.0,16.0,6.0,19.5
88316766399e9545cb650c3ab70208a0,100.0,17.0,3.0,12.0
984a3b9f9bb4c8feb319da951212696e,50.0,40.0,30.0,50.0
825bdf0949f43604a10275c60ee13e18,2000.0,28.0,36.0,27.0
57d0ac40e683870cff3adccb3ce90457,500.0,16.0,15.0,12.0
b1060f179d7f706565e347fbe00bf1b8,600.0,20.0,10.5,13.0
43d1d0832d39fbe5f061233856d21eb3,11600.0,65.0,65.0,16.0
e91c99866c8b72b1e95cdccfa052358b,200.0,16.0,8.0,16.0
3a9705b35192e14929ed984f99ae4f65,2200.0,99.0,12.0,11.0
96bcd2d5266412b1a43593fe5b904536,2700.0,16.0,30.0,25.0
c20fbbd4ccf2f7da70e150689a6a905f,450.0,20.0,8.0,15.0
e8221ea20065e9f3bd2efda98b807cd3,150.0,16.0,6.0,20.0
9b76503b35ee45adf532e291d5c7de0d,2200.0,45.0,25.0,35.0
049b55359c60ea6403938b9e408f40b8,1400.0,37.0,23.0,35.0
e6d528652daa9f45b90b855c0596bfbf,450.0,45.0,15.0,35.0
0ef42f9640a64eec2eccbf1cc662e34f,200.0,16.0,8.0,11.0
386486367c1f9d4f587a8864ccb6902b,850.0,40.0,10.0,34.0
14e61745be8500905c2d565c3ba73958,1500.0,20.0,45.0,35.0
0de11423be68ad641c9be1135450074c,7000.0,22.0,52.0,27.0
b687f7d54b34a215172bf55f9584584a,900.0,30.0,10.0,20.0
7e34dea6bf1b26c294d48bfc3fa41d9e,400.0,16.0,5.0,11.0
8bfd18c7b7358231b2a3f9ae98eed105,850.0,24.0,13.0,18.0
35255921c732e0e9319097469d856cd5,400.0,20.0,10.0,17.0
ed9b924bdbd0fd22c60aba6dddfbb6e5,650.0,22.0,9.0,16.0
505bdfe93e66810bd2dfd42bcc61976b,600.0,26.0,10.0,16.0
bc86251d831265a9937ccfccecd6c224,1000.0,65.0,8.0,35.0
d6d759f5b4285a0cc72404efa8c19632,1550.0,35.0,30.0,40.0
2a763f02c6a7a8ab7c1be0460ff891d0,2500.0,35.0,9.0,25.0
ffc9d90bae2127e6a6ce6d6654267ebd,300.0,20.0,34.0,44.0
9746ab6f7694c5e2fc9fe14befbb5c18,350.0,16.0,16.0,15.0
2c2b1c1f39fe41bfd9303849156d6c54,300.0,29.0,7.0,16.0
3f9d819e1669be4865fdcd717968bb4e,200.0,16.0,2.0,11.0
0eb8e03d4ef83152c4642b606b5bbdec,2900.0,40.0,10.0,35.0
464383c22e65860826cf78650fe0f4e4,200.0,16.0,16.0,16.0
c244b71b9f393724eaf2792a96427931,400.0,17.0,8.0,17.0
f303e2cdf0967ef1a153d12f2685d280,1400.0,25.0,10.0,25.0
cc68bcd2a2720e95aef8b6cb71f62ed9,200.0,16.0,2.0,11.0
671446e8e3aa3df1eca47b6c354a2921,5500.0,33.0,22.0,33.0
d400b62525c30cb8ec0786613bb0d93f,650.0,16.0,10.0,16.0
471a865b5a2a48f97d2efde5dbddfeec,30000.0,50.0,75.0,56.0
9fa0c72476690fbc66bcacc498fe7fd6,100.0,16.0,2.0,11.0
1fa4ef78e1b8f0afea31e4ae9578affd,1600.0,40.0,20.0,20.0
99daab4d09ff5913333a96ed85ad8fdc,14900.0,43.0,52.0,34.0
4079a95ae53890e5c268117864020aa8,2350.0,33.0,7.0,37.0
2e7e3d812986a6ed4604fa1d762f3cb1,100.0,19.0,3.0,11.0
9ff668529410eefd5bca723acb4834c1,1800.0,30.0,6.0,20.0
f0ea71b6e2ab4cb3bd8f5ba522a25a56,1300.0,30.0,20.0,30.0
ae6476ef6cf588ccb0bd009b62359b97,1300.0,42.0,12.0,20.0
55d34c4bf49632405421c35d753ec1f6,650.0,20.0,20.0,20.0
fedccbd5e370e8ddb7aae6fb4cb70347,1200.0,20.0,20.0,20.0
43267ceb81c34b7d49decd624671ccfa,500.0,16.0,10.0,11.0
38650206798cd31f659906705a0eff70,1800.0,45.0,14.0,35.0
0011c512eb256aa0dbbb544d8dffcf6e,100.0,16.0,15.0,16.0
cd79496202fddeed871fe5510ab121e5,800.0,35.0,15.0,25.0
61a53738adc5c0e8d243553320f9ba1c,6300.0,51.0,52.0,17.0
457953cd3ce26e8f7c9037bfb9e19b14,1050.0,100.0,7.0,15.0
54af11c815f92135fb554bd9c97dd418,950.0,29.0,10.0,25.0
a61f9d8c8c8a7e38a89056d326fe2e20,600.0,30.0,15.0,15.0
37d2e3656244fd840ebd0460360455cd,700.0,45.0,10.0,31.0
25a675783383c8e0aa707b7e9063c925,300.0,16.0,13.0,13.0
73c15f15e628e4ec389e0ed1cec48b15,12400.0,35.0,35.0,50.0
0f2ee8171adfc13c81f69ff4dcb2b635,1750.0,46.0,15.0,34.0
2f60d725d1460d208b306f9dc1138c0a,490.0,34.0,12.0,21.0
f3979f97b4913d696bbe9c7c425c5e4e,30000.0,64.0,64.0,40.0
9c26d56aa9bb935067d8b7fce63d65f2,6500.0,16.0,27.0,28.0
49c8221f68acec04f84cc22c58be6c5a,700.0,36.0,12.0,30.0
d8160f4d642dacdcdb00f26b434a6033,4050.0,30.0,53.0,30.0
d48782d1a53a65a84d63efd6aabd4f03,8200.0,40.0,22.0,40.0
a3bd3bdc2c839f420970c310de7a8951,700.0,20.0,20.0,20.0
325b5559c93a103ad688650546e63ee2,300.0,35.0,10.0,25.0
914a1be6110e7ce3289dbf55ec0d9704,2050.0,42.0,25.0,15.0
8f7438acc74302fe1b579b3dff996a56,2400.0,29.0,33.0,29.0
ae4a8a8e8a8f8850c720e68c182b1625,24050.0,80.0,30.0,60.0
4f958cdeed19f3c9c834a21c9f4fc422,700.0,68.0,8.0,13.0
dbbda25f6b7c74669cf2203b2e3139a0,300.0,30.0,15.0,15.0
ba3fea9ec13fb882dda6c9e4295d9130,800.0,20.0,15.0,19.0
29ea1bc54f78267f6e85b9c99c93e12a,7100.0,29.0,8.0,29.0
121b9686b9929855d823981fc655a6fe,6250.0,53.0,23.0,28.0
c2aedc6c0521b9c1fd928f2b2375d5d6,400.0,20.0,30.0,11.0
7ffd59e4a33610e863f39cd3040ae7b1,350.0,44.0,17.0,30.0
60bb4500843105345ef9541e59a7a87a,1200.0,40.0,10.0,37.0
20d672f52195d2c20168f758a77303d6,200.0,16.0,15.0,15.0
5f143ac4d8c248248fb55462d44693d4,500.0,25.0,20.0,25.0
9dbf7eb5228b2070008a2e331b114512,250.0,42.0,2.0,30.0
3b2d98c62a89221177c0f6213256816b,150.0,16.0,4.0,11.0
e000ecbb2e86143e74b3b2c3cf15f21e,1150.0,30.0,30.0,30.0
dd7c7650c31d56afe11234bfd0a1e1ea,3000.0,69.0,11.0,11.0
b6665355b9d865e088250a5c8d7b36c1,300.0,37.0,20.0,20.0
29c131c43e662b738339aafcc0ba00fc,600.0,17.0,17.0,17.0
6af5a2183cea4408f4292dd86be5f667,400.0,30.0,10.0,20.0
296ae6fd1ff55a39b63dbbb3ea7a36a0,8150.0,50.0,20.0,40.0
aff4c4ee166f76b66595e0bcfb983d5b,700.0,20.0,15.0,20.0
21e72a490cbe93ed7aa675d2b1ae105a,800.0,31.0,16.0,16.0
6b82e8472fd157cce3301fa5d09a7e31,30000.0,60.0,80.0,60.0
17d4764518c5a017b128060439d1559f,1000.0,35.0,28.0,16.0
913dfadde395f6049127173cfbb96121,200.0,41.0,2.0,29.0
31eb78f384a585823382f8963cdf5849,1500.0,60.0,20.0,29.0
91ad72a5e0313d764d9603f18f2c3658,350.0,27.0,5.0,20.0
dd67eb2aeb61c114bb75329b9e80b115,4000.0,80.0,14.0,74.0
e7f4cb5e1860e6aef3d88f8cb02cf08b,700.0,20.0,20.0,20.0
01cf8c7364048b4b6ed0fe400667054d,1200.0,30.0,16.0,20.0
d88cd106d68ac93feccee719004d247d,250.0,16.0,15.0,15.0
75c3a3263fed9e9d6084b9dcea4500a7,2200.0,18.0,30.0,56.0
5ba9d63ac75281210576a2480b273bba,500.0,16.0,26.0,11.5
233ad2cdae25fbf46f0d090b678d23f4,850.0,35.0,2.0,15.0
71271263b5ee7b1521d01d6699e7ffc4,350.0,20.0,20.0,20.0
2039ecc2a76b653fb536a86a570e66d8,500.0,20.0,6.0,15.0
606bfa78f6209099f25529bb1211522f,4000.0,52.0,6.0,52.0
dcfe76be1e1036cb99e5d8bdc2a1b1c9,300.0,20.0,10.0,15.0
201ec8e4fb8456dd06265be68eb419a7,800.0,68.0,8.0,13.0
b9fc59d07b4a88505e53e11d17097cef,2000.0,28.0,8.0,15.0
e19e281fd59d3b47de9a15032ed27e17,400.0,30.0,8.0,25.0
6acf371d62b424190897033ef93947bb,200.0,16.0,7.0,11.0
72978988b0bb51b044d01b12c90b3894,6650.0,60.0,20.0,35.0
f05ccd5fb674ad39bb73559786d95e65,1400.0,45.0,30.0,35.0
982fc107a6557c14ad9bd5078d2d928c,500.0,30.0,20.0,20.0
453f8156eb95b80b2a678881cf51f826,4700.0,42.0,70.0,42.0
6c90c0f6c2d89eb816b9e205b9d6a36a,450.0,16.0,16.0,16.0
1cac2c9aee1db62c108da2205880e09c,600.0,28.0,18.0,17.0
b139747f3e1487b17575daac82347a5a,1850.0,16.0,14.0,16.0
2a9b9ab4785e67b8ff4f1e6fcba1de7e,1000.0,29.0,19.0,21.0
a5170485f5eec8e991a69da0231fd5c5,1100.0,25.0,22.0,21.0
20ee98f10c16f05a43db060ab1cbfd7e,100.0,29.0,7.0,16.0
bd93db3e24a5e0d027f9f572db48ced8,3800.0,50.0,27.0,30.0
680ca98a72aa9722523fa2006f858f77,300.0,30.0,26.0,22.0
2d6676e04aac85ce66dcf8d0529f4012,500.0,19.5,11.5,15.0
95e18e6f72e096de84ad972456780aa0,300.0,19.0,7.0,12.0
95f2828625576b34ab861ef4b029a7fd,950.0,40.0,6.0,35.0
e9f4a2b16f44a27e454037659cceb20f,200.0,32.0,8.0,26.0
af5dce27d2097e3cbfeb25ad9eac092c,1650.0,33.0,44.0,19.0
33202a8e7a645388c41ed714203d7131,3350.0,20.0,21.0,20.0
aee95450786e0dd95e07688a3441a8d5,18200.0,58.0,50.0,40.0
b7f70c625521ad94f77e9aa1218fd9fa,2900.0,83.0,82.0,12.0
9e3fb85220e7c0d45fab9a93288ec717,200.0,17.5,8.5,12.5
676517f1c4e5cebea985b54a9ef489b0,300.0,24.0,7.0,14.0
1fceb6597ec80646345b1d8517b48cb2,700.0,16.0,30.0,20.0
9a3d13559997d2639ebd02e75913b799,700.0,16.0,11.0,11.0
35c5e00f6a23366ce44aaedc05da015d,100.0,25.0,20.0,20.0
8eb73dd5dd43ace7a2f53638b83f6360,500.0,16.0,10.0,16.0
ca26080d8f0fa848c329fe732f5e34e8,1800.0,25.0,25.0,25.0
b73e7ccdd22c0bb891a93ec7d80b717f,400.0,16.0,14.0,15.0
0776155007ad20447a0b0f91d4aad644,1000.0,28.0,13.0,13.0
bfae0d55eef43da69474aadac456cbe4,300.0,20.0,20.0,20.0
1a6366e2d35a1f2753789ff532edf175,6200.0,40.0,10.0,30.0
1c12e2e95f36322f3a5ab8153a76bd73,9900.0,61.0,31.0,31.0
c32a6e095ab55088ff4d635f0e7f3a6d,200.0,20.0,17.0,18.0
64cb768ce668c3df58334a28d528b754,950.0,60.0,30.0,15.0
4b232d5c1ec0ae0d9cc9529b97d75984,200.0,16.0,12.0,20.0
f99af3a3d10f7a52df7eb10abd1b72be,50.0,18.0,6.0,11.0
a24b0a4730a6f5b13a3502fb5065a814,400.0,40.0,15.0,40.0
1fd68fefef8ff576fc3fac7db97f67f1,2400.0,41.0,11.0,36.0
f997c8ca952938be7b2d487f761c7e76,100.0,19.0,3.0,11.0
dd1b2eb34840957a13204dd3dbc588bd,150.0,30.0,20.0,25.0
cffa43acc63e8225bb6889f3c3bd74e3,300.0,16.0,11.0,15.0
5773723f7819ffb88c5c758f8f8c183c,700.0,20.0,20.0,20.0
14bf6de206d6af02f18a1f880c63533b,200.0,16.0,4.0,11.0
9291234bfd76d396f56b5175d435dd84,200.0,27.0,10.0,12.0
f5287cac0d71b68c9cbf57fe0e19181e,2800.0,95.0,7.0,33.0
83ef44e104d09603c783f1cc00cff82a,500.0,16.0,11.0,11.0
b4c8d3313b98fd124a787b571ac94148,200.0,30.0,40.0,30.0
9b393d3360316521a943267765a47fbf,300.0,16.0,13.0,11.0
c8aa3a6754ab1ad362858eca26f58c8b,10900.0,45.0,15.0,35.0
d3f4f3de0f4576184674937d1e9cecca,450.0,20.0,31.0,30.0
53b36df67ebb7c41585e8d54d6772e08,200.0,16.0,11.0,12.0
9ce90721c582bede1c152150a883b801,300.0,20.0,20.0,20.0
b5075db67f027daed66cc97a6626a7b8,4200.0,34.0,10.0,38.0
4a0c2a56e65c941a0bb9874c47dd66d8,1400.0,30.0,20.0,26.0
6b1b29dd58c0342e04f9063e070bd6ac,2500.0,34.0,14.0,17.0
66b5f91356d928ae807ab4ee547f5e3e,500.0,20.0,20.0,20.0
f19163cecb4a1d217b62b4e1aef3633a,21700.0,50.0,50.0,40.0
61aa436324fa31453598a454e10b2cb7,600.0,27.0,19.0,19.0
96f6baf4d6a2f7c90932573600903489,700.0,18.0,12.0,18.0
53384060cb46264e82e41434aeabf434,400.0,16.0,12.0,11.0
1e56c680b07833e85fec6904b2c7e4b8,200.0,27.0,9.0,26.0
d389bacae4eb98af95b782dae3b7f03a,600.0,19.0,10.0,15.0
baf76b06184501269d8e44228cc940ac,100.0,16.0,5.0,16.0
e29f2f8197f332ab172ad9ea6566853d,150.0,16.0,16.0,16.0
98600823ba81f3ba76386dac7c31ee06,200.0,27.0,14.0,23.0
7943d7a22a1d0251f0e44a58cc2a6e79,400.0,30.0,10.0,30.0
dd7a209a646c04c176d7e9e9c855eeac,800.0,30.0,10.0,50.0
893c4e4b07dcb5a590645ddeb8894cb5,16900.0,40.0,30.0,40.0
a5b6af91dbc032891360e946b6c230f8,1800.0,30.0,22.0,22.0
2954628cc646e129a849918ab2b366ee,4200.0,78.0,4.0,47.0
c1b555c58d48d228480072f1492cc14f,550.0,23.0,37.0,35.0
a22f707cfd269773138c3bf3a43f6180,7000.0,25.0,25.0,25.0
13ccab6df565f4b742fcd81031be9aaa,3100.0,20.0,40.0,40.0
1860b96949f9ff0adcd5e2c340d32e12,800.0,21.0,8.0,14.0
87aa68bb4f8c5d53b7a6a496ce10d86c,1500.0,50.0,30.0,33.0
a1766f2d27b4e90a0d78d8e115295399,450.0,16.0,16.0,22.0
c13e07c73d6f11a3f3c9be050242c40c,550.0,45.0,10.0,31.0
c278dbcd60c44d30d5986d373aa5fb88,4700.0,60.0,25.0,35.0
5445335704bf8a32827f3bf6b9701ed9,200.0,20.0,20.0,20.0
a1fcd4b731530eed7fa5531f3f0c2fe0,2100.0,40.0,6.0,29.0
88cd1536cced07ce8b7eb699521f841e,900.0,16.0,10.0,16.0
1175dc374bce5c9d93c4d4281d8d85d7,400.0,18.0,18.0,18.0
ffa5d8273d8e03363bb4014de3f89dce,1150.0,40.0,20.0,30.0
cb57afec681197430ddab41d90304aba,400.0,22.0,5.0,20.0
2500fb88ba75d71bd264e88b4da5b44b,250.0,16.0,8.0,11.0
95b6e8160fbea38f306a26e66a6465a3,4500.0,59.0,10.0,59.0
3ac52f93c2299daa201fbb7ff36546f7,150.0,16.0,5.0,15.0
57b46ac6f5503699255bab6cdde8222f,3000.0,55.0,25.0,35.0
45af837344fa95e1fb3a840e9ffd8bf4,650.0,28.0,25.0,25.0
d31bf2a9527a3b785e229da07cbb86af,300.0,16.0,25.0,15.0
d5873f72b2dea668d802316b184644b9,850.0,21.0,10.0,14.0
2eb9b2ef7c1da3c7b99702452ea4729f,300.0,26.0,3.0,26.0
fc5c33cddd49638580cfe9fec90aa943,300.0,16.0,8.0,11.0
eb5f2327b2564cdd365774fea478dfa1,19200.0,37.0,50.0,37.0
1ffe0f57d9bad302d252f7df6d6d29fc,1700.0,34.0,18.0,16.0
49feeab25d6531f4bbd4e9e7c926cf36,200.0,16.0,2.0,11.0
88a08803ce859d163361c7a16a2cae9f,1000.0,25.0,10.0,25.0
b7ffd29379437fd3b580dd2deb8e50c4,1350.0,50.0,11.0,11.0
0dc7e2749b6f2da894167fc88c86a2cc,300.0,17.0,10.0,12.0
1ed390fc2e1df06251341c288d315eea,4350.0,20.0,20.0,20.0
67a86738fe0ea767913bae5bc4b26ee4,2350.0,20.0,35.0,20.0
146a4eb8f7cef9788fecff10b104dec3,1000.0,33.0,6.0,22.0
693567e68c0e3d72dc3ae88159aeed6c,400.0,16.0,16.0,21.0
8c88e9145330c982c89ddc6f15b3b07e,650.0,20.0,10.0,15.0
a53e969a04fa632529307e0e04d4c68a,100.0,16.0,8.0,11.0
b8fd372c103037c02e9898f76ba0ab4c,130.0,100.0,25.0,35.0
66f01f544ba693e1a1a7428caec79279,3300.0,19.0,7.0,15.5
ccf965dc2dedc243ce245610ffcc1e6b,250.0,20.0,20.0,20.0
7f6f8bdeee8ab42b5b4873b754f22a15,200.0,24.0,7.0,14.0
590ee31e222cbde85a71effe5a26334c,1150.0,19.0,15.0,15.0
9d6bc36c52f1c2b867eda5fbdfe09043,1600.0,26.0,16.0,16.0
44dc6124432da8482da2977dbfa88f59,150.0,16.0,13.0,11.0
b4ec0a8b184c4c09eb86ad86257b48f3,800.0,16.0,26.0,11.0
a853bf1a5f8d9f04f5df123168164720,1300.0,29.0,9.0,18.0
8f4735c09292c695473969af57466365,200.0,16.0,2.0,11.0
bcac2cdcd851929a5caa3e1508d5abc9,800.0,39.0,5.5,28.0
dfb6e01f3415c48d80b21a9c1dd97697,150.0,24.0,13.0,13.0
b15b38f8a24ce6254dfa5bc5a06f18c5,1600.0,25.0,9.0,17.0
ca4a58d8a97a4e1c5822292d4cfcb4b6,100.0,17.0,3.0,12.0
ace5d86cf1ac63cdb76f49e5cd23d2f8,600.0,30.0,4.0,20.0
27b49091042a903b34f66792fd0845af,300.0,22.0,8.0,11.0
664f3dcd4d36dcb40f6017bd5424e60b,450.0,32.0,8.0,15.0
1965752f8e30a01b19fea24c2577ad0d,650.0,29.0,10.0,18.0
b61d1388a17e3f547d2bc218df02335b,350.0,16.0,5.5,11.0
385a33a408e9c35c9fbc2025c12f3784,50.0,16.0,10.3,11.4
16c879abc4f7a64a7070ae596b9e055a,1000.0,53.0,10.0,36.0
337be49673e511e2bd38d390cf57d7c4,400.0,16.0,11.0,20.0
124a15d998dfe011681819d7c792f7bb,300.0,17.0,12.0,11.0
1dd3a0b856546758b41e8ef9935f1831,600.0,20.0,7.0,20.0
85d187257cdbf2692d10649a11c7e78b,2000.0,35.0,27.0,12.0
c828d9e817355cc55ab8a449b2299f25,150.0,22.0,4.0,18.0
4164549100131511d9a6b723a273b7d4,16850.0,25.0,25.0,25.0
23b3e6e0aafa806f323de78534212b67,5650.0,40.0,16.0,50.0
68e6cb8d3d4590f43909f84d272c955b,500.0,27.0,9.0,18.0
8bf5b1e066d9fb2a639f8f69d55a370d,600.0,24.0,18.0,18.0
ddddff18d8f990347156c317421df46d,1000.0,35.0,10.0,34.0
5c17022eddee34a164a87606a586dd8b,450.0,35.0,35.0,11.0
26a5c56121a055cfa75ae4f9e324c024,100.0,16.0,15.0,15.0
f7e0b1caf4e8709c62147484d5b1aa6a,200.0,20.0,5.0,13.0
2310a302091c2fc7e63fd5adb0b3bf6a,150.0,31.0,8.0,11.0
4e9e7d1bed5934971a6ac480a0f5069f,1500.0,40.0,45.0,30.0
5a719c85a2cad2da6076ea511aa4023f,150.0,16.0,16.0,16.0
0f5cb24c204c2bda2e6c2f83e8cb963e,800.0,40.0,5.0,30.0
1ee079ac734051dc6b17c085dc203b0c,400.0,20.0,15.0,30.0
4a9947ec1fcec2b3321193ed5590e8cb,300.0,16.0,2.0,20.0
4df4e2fa82369cf0ba8bb28833d44848,600.0,16.0,19.0,15.0
d0c59b22539b0b391e5834a1dae7caa8,350.0,19.0,22.0,17.0
4c35791f944cf1550e8ae288b3f9e258,424.0,25.0,10.0,19.0
5b76cbb9c422e9f3920a1a75a88f0cf0,200.0,30.0,15.0,15.0
f099978e3b449a27ed812cf8c31fb9c9,300.0,16.0,6.0,12.0
9a14eee7d4e7a6f05be646ce9c999c69,1500.0,40.0,8.0,27.0
614d9b959168fce3e0cbd0645acbb666,400.0,16.0,28.0,16.0
5218cced384ab9377c69874bd7c703f3,400.0,20.0,17.0,17.0
382dc62ad2d404eacfd7426c7a3ca3b1,3000.0,60.0,18.0,48.0
54a03278272d6b4da99f843fb8120754,600.0,35.0,15.0,30.0
665839d5bdf604c2909beca037c57144,420.0,28.0,12.0,22.0
a7f2b139c27a47d32a6ab4529c65c134,200.0,16.0,2.0,11.0
3cb11cc74ce2cf42fd23d867c18a7745,2250.0,55.0,12.0,35.0
353f9040451759cc7153da959db1e531,18600.0,38.0,74.0,38.0
8bc6752b88d4909a129ee0abfd76875b,300.0,16.0,4.0,11.0
